kind,id,doc,file,occurrences,first_line,sample_lines
E,E-02,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第三章-15节点池与10表达层实体-v1-0-20260714.md",2,438,"438,745"
E,E-18,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第三章-15节点池与10表达层实体-v1-0-20260714.md",1,690,"690"
E,E-03,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第三章-15节点池与10表达层实体-v1-0-20260714.md",1,746,"746"
E,E-22,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第三章-15节点池与10表达层实体-v1-0-20260714.md",1,749,"749"
E,E-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,2,"2,69,107,130,141"
E,E-02,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,34,"34,38,130,141,1234"
E,E-03,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",7,34,"34,70,75,130,141,1164"
E,E-04,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,34,"34,112,665,676,1377"
E,E-35,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",4,70,"70,325,916,1204"
E,E-23,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",14,94,"94,274,331,473,542,609"
E,E-33,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",7,95,"95,107,1056,1082,1129,1132"
E,E-40,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,108,"108,883,1093,1270,1380"
E,E-42,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",2,108,"108,1453"
E,E-19,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",9,128,"128,142,646,711,778,847"
E,E-05,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",7,147,"147,198,199,215,472,1305"
E,E-37,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",7,164,"164,177,473,814,1057,1270"
E,E-13,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",10,178,"178,216,287,356,359,371"
E,E-06,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,178,"178,182,472"
E,E-07,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",7,220,"220,541,884,1340,1341,1413"
E,E-25,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",8,237,"237,251,852,952,1092,1128"
E,E-38,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",6,237,"237,251,542,609,1309,1448"
E,E-15,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",4,252,"252,510,813,1340"
E,E-08,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,257,"257,1020,1199"
E,E-34,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,273,"273,286,1168"
E,E-09,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,291,"291,574,1234"
E,E-10,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,331,"331,335,339,472,506"
E,E-11,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",4,335,"335,375,574,744"
E,E-12,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",4,335,"335,408,505,814"
E,E-16,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",6,335,"335,404,545,608,744,985"
E,E-17,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,335,"335,437,506,575,579"
E,E-14,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",9,363,"363,370,403,437,476,575"
E,E-28,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",6,390,"390,404,734,745,779,956"
E,E-24,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",11,473,"473,643,677,712,779,818"
E,E-18,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,613,"613,778,1486"
E,E-22,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",2,643,"643,749"
E,E-20,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,677,"677,681,745,847,1376"
E,E-39,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",4,677,"677,712,1345,1448"
E,E-21,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,711,"711,716,985"
E,E-30,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",7,814,"814,917,1024,1092,1163,1200"
E,E-26,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,848,"848,887,951,1056,1235"
E,E-36,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",5,848,"848,1129,1163,1239,1412"
E,E-27,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",4,883,"883,917,921,1092"
E,E-31,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",8,884,"884,952,1057,1061,1128,1164"
E,E-29,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,990,"990"
E,E-32,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,1021,"1021,1093,1097"
E,E-41,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",3,1341,"1341,1366,1417"
CC,CC-SCAN-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,28,"28"
CC,CC-ECHO-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,102,"102"
CC,CC-LEARN-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",2,136,"136,671"
CC,CC-FINMIX-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,210,"210"
CC,CC-TALENT-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",2,246,"246,1335"
CC,CC-DATA-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,319,"319"
CC,CC-DEC-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,365,"365"
CC,CC-TRUST-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",2,398,"398,739"
CC,CC-POWER-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",2,431,"431,500"
CC,CC-ALLOC-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,467,"467"
CC,CC-DEPLOY-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,536,"536"
CC,CC-INFO-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,569,"569"
CC,CC-INCENT-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,603,"603"
CC,CC-RULE-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,637,"637"
CC,CC-SHARE-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,706,"706"
CC,CC-RIGID-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,773,"773"
CC,CC-EXEC-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,808,"808"
CC,CC-INNOV-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,842,"842"
CC,CC-BRAND-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,878,"878"
CC,CC-PROD-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,911,"911"
CC,CC-TECH-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,1015,"1015"
CC,CC-PRICE-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,1051,"1051"
CC,CC-RETAIN-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,1087,"1087"
CC,CC-COMPET-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,1158,"1158"
CC,CC-FEED-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,1229,"1229"
CC,CC-REUSE-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,1371,"1371"
CC,CC-ASSUME-01,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第二章-42条因果边权威定义-v1-0-20260714.md",1,1480,"1480"
E,E-05,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",4,16,"16,56,64,1115"
E,E-13,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",9,16,"16,61,109,181,486,521"
E,E-23,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",14,16,"16,66,141,233,268,300"
E,E-30,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",7,16,"16,71,146,328,410,447"
E,E-37,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",7,16,"16,76,114,151,176,457"
E,E-06,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,104,"104"
E,E-34,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,136,"136"
E,E-33,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",4,186,"186,415,452,624"
E,E-36,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",2,191,"191,420"
E,E-12,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,196,"196"
E,E-07,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",4,218,"218,273,383,830"
E,E-08,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,223,"223"
E,E-15,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,228,"228"
E,E-38,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,253,"253"
E,E-41,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,258,"258"
E,E-20,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",3,263,"263,576,654"
E,E-17,AD01,"docs/synova/research/权威文档01-本体层因果体系权威规范-20260714/SYNOVA-RESEARCH-第五章-因果链设计-v1-0-20260714.md",1,295,"295"
